location,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Anguilla,,2021-04-06,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-07,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-08,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-09,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-10,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-11,5348.0,,,20.0,,,,1333.0
Anguilla,,2021-04-12,5835.0,5835.0,,20.0,38.89,38.89,,1333.0
Anguilla,,2021-04-13,5835.0,,,33.0,,,,2200.0
Anguilla,,2021-04-14,5835.0,,,45.0,,,,3000.0
Anguilla,,2021-04-15,5835.0,,,57.0,,,,3799.0
Anguilla,,2021-04-16,5835.0,,,69.0,,,,4599.0
Anguilla,,2021-04-17,5835.0,,,82.0,,,,5466.0
Anguilla,,2021-04-18,5835.0,,,94.0,,,,6266.0
Anguilla,,2021-04-19,5835.0,,,106.0,,,,7066.0
Anguilla,,2021-04-20,5835.0,,,106.0,,,,7066.0
Anguilla,,2021-04-21,5835.0,,,106.0,,,,7066.0
Anguilla,,2021-04-22,6898.0,6115.0,783.0,106.0,45.98,40.76,5.22,7066.0
Antigua and Barbuda,North America,2021-02-16,0.0,0.0,,,0.0,0.0,,
Antigua and Barbuda,North America,2021-02-17,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-18,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-19,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-20,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-21,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-22,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-23,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-24,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-25,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-26,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-27,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-02-28,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-01,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-02,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-03,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-04,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-05,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-06,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-07,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-08,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-09,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-10,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-11,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-12,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-13,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-14,0.0,,,895.0,,,,9139.0
Antigua and Barbuda,North America,2021-03-15,24164.0,24164.0,,895.0,24.68,24.68,,9139.0
Antigua and Barbuda,North America,2021-03-16,24164.0,,,821.0,,,,8384.0
Antigua and Barbuda,North America,2021-03-17,24164.0,,,747.0,,,,7628.0
Antigua and Barbuda,North America,2021-03-18,24164.0,,,674.0,,,,6883.0
Antigua and Barbuda,North America,2021-03-19,25677.0,25677.0,,600.0,26.22,26.22,,6127.0
Antigua and Barbuda,North America,2021-03-20,25677.0,,,490.0,,,,5004.0
Antigua and Barbuda,North America,2021-03-21,25677.0,,,380.0,,,,3880.0
Antigua and Barbuda,North America,2021-03-22,25677.0,,,270.0,,,,2757.0
Antigua and Barbuda,North America,2021-03-23,25677.0,,,233.0,,,,2379.0
Antigua and Barbuda,North America,2021-03-24,25677.0,,,197.0,,,,2012.0
Antigua and Barbuda,North America,2021-03-25,26424.0,26424.0,,161.0,26.98,26.98,,1644.0
Antigua and Barbuda,North America,2021-03-26,26424.0,,,117.0,,,,1195.0
Antigua and Barbuda,North America,2021-03-27,26424.0,,,109.0,,,,1113.0
Antigua and Barbuda,North America,2021-03-28,26424.0,,,101.0,,,,1031.0
Antigua and Barbuda,North America,2021-03-29,26424.0,,,93.0,,,,950.0
Antigua and Barbuda,North America,2021-03-30,26424.0,,,85.0,,,,868.0
Antigua and Barbuda,North America,2021-03-31,26836.0,26836.0,,77.0,27.4,27.4,,786.0
Antigua and Barbuda,North America,2021-04-01,26836.0,,,68.0,,,,694.0
Antigua and Barbuda,North America,2021-04-02,26836.0,,,68.0,,,,694.0
Antigua and Barbuda,North America,2021-04-03,27032.0,27032.0,,67.0,27.6,27.6,,684.0
Antigua and Barbuda,North America,2021-04-04,27032.0,,,65.0,,,,664.0
Antigua and Barbuda,North America,2021-04-05,27032.0,,,62.0,,,,633.0
Antigua and Barbuda,North America,2021-04-06,27032.0,,,60.0,,,,613.0
Antigua and Barbuda,North America,2021-04-07,27032.0,,,57.0,,,,582.0
Antigua and Barbuda,North America,2021-04-08,27032.0,,,55.0,,,,562.0
Antigua and Barbuda,North America,2021-04-09,27032.0,,,53.0,,,,541.0
Antigua and Barbuda,North America,2021-04-10,27032.0,,,51.0,,,,521.0
Antigua and Barbuda,North America,2021-04-11,27032.0,,,51.0,,,,521.0
Antigua and Barbuda,North America,2021-04-12,27032.0,,,51.0,,,,521.0
Antigua and Barbuda,North America,2021-04-13,27032.0,,,51.0,,,,521.0
Antigua and Barbuda,North America,2021-04-14,27592.0,27592.0,,51.0,28.18,28.18,,521.0
Antigua and Barbuda,North America,2021-04-15,27592.0,,,102.0,,,,1042.0
Antigua and Barbuda,North America,2021-04-16,28414.0,28414.0,,154.0,29.02,29.02,,1573.0
Antigua and Barbuda,North America,2021-04-17,28639.0,28639.0,,179.0,29.24,29.24,,1828.0
Antigua and Barbuda,North America,2021-04-18,28639.0,,,203.0,,,,2073.0
Antigua and Barbuda,North America,2021-04-19,28639.0,,,228.0,,,,2328.0
Antigua and Barbuda,North America,2021-04-20,28639.0,,,252.0,,,,2573.0
Antigua and Barbuda,North America,2021-04-21,28639.0,,,277.0,,,,2829.0
Antigua and Barbuda,North America,2021-04-22,29754.0,29754.0,,250.0,30.38,30.38,,2553.0
Argentina,South America,2020-12-29,700.0,,,,0.0,,,
Argentina,South America,2020-12-30,700.0,,,15656.0,,,,346.0
Argentina,South America,2020-12-31,32013.0,,,15656.0,0.07,,,346.0
Argentina,South America,2021-01-01,32013.0,,,11070.0,,,,245.0
Argentina,South America,2021-01-02,32013.0,,,8776.0,,,,194.0
Argentina,South America,2021-01-03,32013.0,,,7400.0,,,,164.0
Argentina,South America,2021-01-04,39599.0,,,6483.0,0.09,,,143.0
Argentina,South America,2021-01-05,39599.0,,,7984.0,,,,177.0
Argentina,South America,2021-01-06,39599.0,,,8173.0,,,,181.0
Argentina,South America,2021-01-07,39599.0,,,8363.0,,,,185.0
Argentina,South America,2021-01-08,107542.0,,,10519.0,0.24,,,233.0
Argentina,South America,2021-01-09,107542.0,,,11942.0,,,,264.0
Argentina,South America,2021-01-10,107542.0,,,13365.0,,,,296.0
Argentina,South America,2021-01-11,107542.0,,,14788.0,,,,327.0
Argentina,South America,2021-01-12,107542.0,,,14056.0,,,,311.0
Argentina,South America,2021-01-13,166833.0,,,13323.0,0.37,,,295.0
Argentina,South America,2021-01-14,166833.0,,,13320.0,,,,295.0
Argentina,South America,2021-01-15,200759.0,,,13317.0,0.44,,,295.0
Argentina,South America,2021-01-16,200759.0,,,12971.0,,,,287.0
Argentina,South America,2021-01-17,200759.0,,,12624.0,,,,279.0
Argentina,South America,2021-01-18,200759.0,,,12278.0,,,,272.0
Argentina,South America,2021-01-19,200759.0,,,11932.0,,,,264.0
Argentina,South America,2021-01-20,247933.0,243539.0,4394.0,11586.0,0.55,0.54,0.01,256.0
Argentina,South America,2021-01-21,265724.0,249372.0,16352.0,11704.0,0.59,0.55,0.04,259.0
Argentina,South America,2021-01-22,279602.0,254456.0,25146.0,11263.0,0.62,0.56,0.06,249.0
Argentina,South America,2021-01-23,288064.0,258876.0,29188.0,11124.0,0.64,0.57,0.06,246.0
Argentina,South America,2021-01-24,292023.0,260036.0,31987.0,10342.0,0.65,0.58,0.07,229.0
Argentina,South America,2021-01-25,292386.0,260122.0,32264.0,9046.0,0.65,0.58,0.07,200.0
Argentina,South America,2021-01-26,305880.0,266969.0,38911.0,9626.0,0.68,0.59,0.09,213.0
Argentina,South America,2021-01-27,318033.0,272323.0,45710.0,10014.0,0.7,0.6,0.1,222.0
Argentina,South America,2021-01-28,327999.0,276548.0,51451.0,8896.0,0.73,0.61,0.11,197.0
Argentina,South America,2021-01-29,344034.0,278451.0,65583.0,9205.0,0.76,0.62,0.15,204.0
Argentina,South America,2021-01-30,366384.0,281023.0,85361.0,11189.0,0.81,0.62,0.19,248.0
Argentina,South America,2021-01-31,366384.0,,,11299.0,,,,250.0
Argentina,South America,2021-02-01,375851.0,281577.0,94274.0,11924.0,0.83,0.62,0.21,264.0
Argentina,South America,2021-02-02,375851.0,,,11475.0,,,,254.0
Argentina,South America,2021-02-03,396562.0,284196.0,112366.0,11218.0,0.88,0.63,0.25,248.0
Argentina,South America,2021-02-04,444018.0,297717.0,146301.0,16574.0,0.98,0.66,0.32,367.0
Argentina,South America,2021-02-05,444018.0,,,16238.0,,,,359.0
Argentina,South America,2021-02-06,471383.0,307501.0,163882.0,15000.0,1.04,0.68,0.36,332.0
Argentina,South America,2021-02-07,501152.0,319316.0,181836.0,18576.0,1.11,0.71,0.4,411.0
Argentina,South America,2021-02-08,511582.0,322318.0,189264.0,19390.0,1.13,0.71,0.42,429.0
Argentina,South America,2021-02-09,513178.0,322975.0,190203.0,18139.0,1.14,0.71,0.42,401.0
Argentina,South America,2021-02-10,535303.0,337772.0,197531.0,19820.0,1.18,0.75,0.44,439.0
Argentina,South America,2021-02-11,572928.0,362649.0,210279.0,18416.0,1.27,0.8,0.47,407.0
Argentina,South America,2021-02-12,591632.0,368023.0,223609.0,19133.0,1.31,0.81,0.49,423.0
Argentina,South America,2021-02-13,606245.0,371629.0,234616.0,19266.0,1.34,0.82,0.52,426.0
Argentina,South America,2021-02-14,609605.0,372122.0,237483.0,15493.0,1.35,0.82,0.53,343.0
Argentina,South America,2021-02-15,609791.0,372181.0,237610.0,14030.0,1.35,0.82,0.53,310.0
Argentina,South America,2021-02-16,611169.0,373253.0,237916.0,13999.0,1.35,0.83,0.53,310.0
Argentina,South America,2021-02-17,612322.0,374002.0,238320.0,11003.0,1.35,0.83,0.53,243.0
Argentina,South America,2021-02-18,635583.0,392399.0,243184.0,8951.0,1.41,0.87,0.54,198.0
Argentina,South America,2021-02-19,668654.0,414958.0,253696.0,11003.0,1.48,0.92,0.56,243.0
Argentina,South America,2021-02-20,707148.0,445614.0,261534.0,14415.0,1.56,0.99,0.58,319.0
Argentina,South America,2021-02-21,720267.0,456929.0,263338.0,15809.0,1.59,1.01,0.58,350.0
Argentina,South America,2021-02-22,722234.0,458822.0,263412.0,16063.0,1.6,1.02,0.58,355.0
Argentina,South America,2021-02-23,746615.0,481689.0,264926.0,19349.0,1.65,1.07,0.59,428.0
Argentina,South America,2021-02-24,780455.0,513394.0,267061.0,24019.0,1.73,1.14,0.59,531.0
Argentina,South America,2021-02-25,829832.0,558831.0,271001.0,27750.0,1.84,1.24,0.6,614.0
Argentina,South America,2021-02-26,903915.0,620635.0,283280.0,33609.0,2.0,1.37,0.63,744.0
Argentina,South America,2021-02-27,984895.0,694470.0,290425.0,39678.0,2.18,1.54,0.64,878.0
Argentina,South America,2021-02-28,1025003.0,731571.0,293432.0,43534.0,2.27,1.62,0.65,963.0
Argentina,South America,2021-03-01,1049169.0,755212.0,293957.0,46705.0,2.32,1.67,0.65,1033.0
Argentina,South America,2021-03-02,1126108.0,823446.0,302662.0,54213.0,2.49,1.82,0.67,1200.0
Argentina,South America,2021-03-03,1181292.0,874916.0,306376.0,57262.0,2.61,1.94,0.68,1267.0
Argentina,South America,2021-03-04,1252461.0,941695.0,310766.0,60376.0,2.77,2.08,0.69,1336.0
Argentina,South America,2021-03-05,1357596.0,1030504.0,327092.0,64812.0,3.0,2.28,0.72,1434.0
Argentina,South America,2021-03-06,1357596.0,,,65277.0,,,,1444.0
Argentina,South America,2021-03-07,1526078.0,1182874.0,343204.0,71582.0,3.38,2.62,0.76,1584.0
Argentina,South America,2021-03-08,1546699.0,1202998.0,343701.0,71076.0,3.42,2.66,0.76,1573.0
Argentina,South America,2021-03-09,1648957.0,1301787.0,347170.0,74693.0,3.65,2.88,0.77,1653.0
Argentina,South America,2021-03-10,1774438.0,1424984.0,349454.0,84735.0,3.93,3.15,0.77,1875.0
Argentina,South America,2021-03-11,1919074.0,1564555.0,354519.0,95230.0,4.25,3.46,0.78,2107.0
Argentina,South America,2021-03-12,2098205.0,1719543.0,378662.0,105801.0,4.64,3.8,0.84,2341.0
Argentina,South America,2021-03-13,2294738.0,1876113.0,418625.0,121843.0,5.08,4.15,0.93,2696.0
Argentina,South America,2021-03-14,2381429.0,1932696.0,448733.0,122193.0,5.27,4.28,0.99,2704.0
Argentina,South America,2021-03-15,2404194.0,1952883.0,451311.0,122499.0,5.32,4.32,1.0,2710.0
Argentina,South America,2021-03-16,2541362.0,2064529.0,476833.0,127486.0,5.62,4.57,1.06,2821.0
Argentina,South America,2021-03-17,2668103.0,2170116.0,497987.0,127666.0,5.9,4.8,1.1,2825.0
Argentina,South America,2021-03-18,2805153.0,2289249.0,515904.0,126583.0,6.21,5.07,1.14,2801.0
Argentina,South America,2021-03-19,2939364.0,2382859.0,556505.0,120166.0,6.5,5.27,1.23,2659.0
Argentina,South America,2021-03-20,3063864.0,2472426.0,591438.0,109875.0,6.78,5.47,1.31,2431.0
Argentina,South America,2021-03-21,3119828.0,2514480.0,605348.0,105486.0,6.9,5.56,1.34,2334.0
Argentina,South America,2021-03-22,3142444.0,2535054.0,607390.0,105464.0,6.95,5.61,1.34,2333.0
Argentina,South America,2021-03-23,3240731.0,2618750.0,621981.0,99910.0,7.17,5.79,1.38,2211.0
Argentina,South America,2021-03-24,3328933.0,2694454.0,634479.0,94404.0,7.37,5.96,1.4,2089.0
Argentina,South America,2021-03-25,3365839.0,2730260.0,635579.0,80098.0,7.45,6.04,1.41,1772.0
Argentina,South America,2021-03-26,3474415.0,2824344.0,650071.0,76436.0,7.69,6.25,1.44,1691.0
Argentina,South America,2021-03-27,3570460.0,2908932.0,661528.0,72371.0,7.9,6.44,1.46,1601.0
Argentina,South America,2021-03-28,3625283.0,2959843.0,665440.0,72208.0,8.02,6.55,1.47,1598.0
Argentina,South America,2021-03-29,3646068.0,2980182.0,665886.0,71946.0,8.07,6.59,1.47,1592.0
Argentina,South America,2021-03-30,3744566.0,3073630.0,670936.0,71976.0,8.29,6.8,1.48,1593.0
Argentina,South America,2021-03-31,3891932.0,3214538.0,677394.0,80428.0,8.61,7.11,1.5,1780.0
Argentina,South America,2021-04-01,4023017.0,3342427.0,680590.0,93883.0,8.9,7.4,1.51,2077.0
Argentina,South America,2021-04-02,4123152.0,3440284.0,682868.0,92677.0,9.12,7.61,1.51,2051.0
Argentina,South America,2021-04-03,4178896.0,3495125.0,683771.0,86919.0,9.25,7.73,1.51,1923.0
Argentina,South America,2021-04-04,4234505.0,3550166.0,684339.0,87032.0,9.37,7.86,1.51,1926.0
Argentina,South America,2021-04-05,4260808.0,3576423.0,684385.0,87820.0,9.43,7.91,1.51,1943.0
Argentina,South America,2021-04-06,4404175.0,3712009.0,692166.0,94230.0,9.74,8.21,1.53,2085.0
Argentina,South America,2021-04-07,4571819.0,3870734.0,701085.0,97127.0,10.12,8.56,1.55,2149.0
Argentina,South America,2021-04-08,4771214.0,4064154.0,707060.0,106885.0,10.56,8.99,1.56,2365.0
Argentina,South America,2021-04-09,4956023.0,4244964.0,711059.0,118982.0,10.97,9.39,1.57,2633.0
Argentina,South America,2021-04-10,5201468.0,4478948.0,722520.0,146082.0,11.51,9.91,1.6,3232.0
Argentina,South America,2021-04-11,5313612.0,4586426.0,727186.0,154158.0,11.76,10.15,1.61,3411.0
Argentina,South America,2021-04-12,5390000.0,4661085.0,728915.0,161313.0,11.93,10.31,1.61,3569.0
Argentina,South America,2021-04-13,5571878.0,4836246.0,735632.0,166815.0,12.33,10.7,1.63,3691.0
Argentina,South America,2021-04-14,5754919.0,4996672.0,758247.0,169014.0,12.73,11.06,1.68,3740.0
Argentina,South America,2021-04-15,5935146.0,5163344.0,771802.0,166276.0,13.13,11.42,1.71,3679.0
Argentina,South America,2021-04-16,6093016.0,5305604.0,787412.0,162428.0,13.48,11.74,1.74,3594.0
Argentina,South America,2021-04-17,6226872.0,5431994.0,794878.0,146486.0,13.78,12.02,1.76,3241.0
Argentina,South America,2021-04-18,6288812.0,5489318.0,799494.0,139314.0,13.91,12.15,1.77,3082.0
Argentina,South America,2021-04-19,6334554.0,5534225.0,800329.0,134936.0,14.02,12.25,1.77,2986.0
Argentina,South America,2021-04-20,6433141.0,5620411.0,812730.0,123038.0,14.23,12.44,1.8,2722.0
Argentina,South America,2021-04-21,6550568.0,5722607.0,827961.0,113664.0,14.49,12.66,1.83,2515.0
Argentina,South America,2021-04-22,6693438.0,5851232.0,842206.0,108327.0,14.81,12.95,1.86,2397.0
Argentina,South America,2021-04-23,6807411.0,5955371.0,852040.0,102056.0,15.06,13.18,1.89,2258.0
Argentina,South America,2021-04-24,7017279.0,6149835.0,867444.0,112915.0,15.53,13.61,1.92,2498.0
Argentina,South America,2021-04-25,7134949.0,6263849.0,871100.0,120877.0,15.79,13.86,1.93,2675.0
Argentina,South America,2021-04-26,7214704.0,6341959.0,872745.0,125736.0,15.96,14.03,1.93,2782.0
Armenia,Asia,2021-03-31,565.0,565.0,,,0.02,0.02,,
Aruba,,2021-03-29,25766.0,15600.0,10166.0,,24.13,14.61,9.52,
Aruba,,2021-03-30,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-03-31,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-01,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-02,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-03,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-04,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-05,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-06,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-07,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-08,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-09,25766.0,,,1278.0,,,,11970.0
Aruba,,2021-04-10,41096.0,29197.0,11899.0,1278.0,38.49,27.35,11.14,11970.0
Aruba,,2021-04-11,41096.0,,,1236.0,,,,11577.0
Aruba,,2021-04-12,43073.0,31139.0,11934.0,1195.0,40.34,29.17,11.18,11193.0
Aruba,,2021-04-13,45588.0,33563.0,12025.0,1372.0,42.7,31.44,11.26,12851.0
Aruba,,2021-04-14,48200.0,36058.0,12142.0,1562.0,45.15,33.77,11.37,14630.0
Aruba,,2021-04-15,50546.0,37981.0,12565.0,1715.0,47.34,35.57,11.77,16063.0
Aruba,,2021-04-16,52955.0,39961.0,12994.0,1877.0,49.6,37.43,12.17,17581.0
Aruba,,2021-04-17,55582.0,41770.0,13812.0,2069.0,52.06,39.12,12.94,19379.0
Aruba,,2021-04-18,55651.0,41837.0,13814.0,1938.0,52.12,39.19,12.94,18152.0
Aruba,,2021-04-19,58178.0,43266.0,14912.0,2158.0,54.49,40.52,13.97,20212.0
Aruba,,2021-04-20,60379.0,43945.0,16434.0,2113.0,56.55,41.16,15.39,19791.0
Aruba,,2021-04-21,62342.0,44421.0,17921.0,2020.0,58.39,41.61,16.79,18920.0
Aruba,,2021-04-22,64288.0,45097.0,19191.0,1963.0,60.21,42.24,17.97,18386.0
Aruba,,2021-04-23,67950.0,48061.0,19889.0,2142.0,63.64,45.02,18.63,20063.0
Aruba,,2021-04-24,69279.0,49351.0,19928.0,1957.0,64.89,46.22,18.67,18330.0
Aruba,,2021-04-25,73103.0,53161.0,19942.0,2493.0,68.47,49.79,18.68,23350.0
Aruba,,2021-04-26,73360.0,53244.0,20116.0,2169.0,68.71,49.87,18.84,20315.0
Australia,Oceania,2021-02-15,0.0,0.0,,,0.0,0.0,,
Australia,Oceania,2021-02-16,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-17,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-18,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-19,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-20,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-21,0.0,0.0,,0.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-22,20.0,20.0,,3.0,0.0,0.0,,0.0
Australia,Oceania,2021-02-23,2879.0,2879.0,,411.0,0.01,0.01,,16.0
Australia,Oceania,2021-02-24,6908.0,6908.0,,987.0,0.03,0.03,,39.0
Australia,Oceania,2021-02-25,17500.0,17500.0,,2500.0,0.07,0.07,,98.0
Australia,Oceania,2021-02-26,25000.0,25000.0,,3571.0,0.1,0.1,,140.0
Australia,Oceania,2021-02-27,30000.0,30000.0,,4286.0,0.12,0.12,,168.0
Australia,Oceania,2021-02-28,31894.0,31894.0,,4556.0,0.13,0.13,,179.0
Australia,Oceania,2021-03-01,33702.0,33702.0,,4812.0,0.13,0.13,,189.0
Australia,Oceania,2021-03-02,41907.0,41907.0,,5575.0,0.16,0.16,,219.0
Australia,Oceania,2021-03-03,50840.0,50840.0,,6276.0,0.2,0.2,,246.0
Australia,Oceania,2021-03-04,61008.0,61008.0,,6215.0,0.24,0.24,,244.0
Australia,Oceania,2021-03-05,71867.0,71867.0,,6695.0,0.28,0.28,,263.0
Australia,Oceania,2021-03-06,76940.0,76940.0,,6706.0,0.3,0.3,,263.0
Australia,Oceania,2021-03-07,81345.0,81345.0,,7064.0,0.32,0.32,,277.0
Australia,Oceania,2021-03-08,86369.0,86369.0,,7524.0,0.34,0.34,,295.0
Australia,Oceania,2021-03-09,94908.0,94908.0,,7572.0,0.37,0.37,,297.0
Australia,Oceania,2021-03-10,106200.0,106200.0,,7909.0,0.42,0.42,,310.0
Australia,Oceania,2021-03-11,125000.0,125000.0,,9142.0,0.49,0.49,,359.0
Australia,Oceania,2021-03-12,135103.0,135103.0,,9034.0,0.53,0.53,,354.0
Australia,Oceania,2021-03-13,159294.0,159294.0,,11765.0,0.62,0.62,,461.0
Australia,Oceania,2021-03-14,162551.0,,,11601.0,0.64,,,455.0
Australia,Oceania,2021-03-15,164781.0,,,11202.0,0.65,,,439.0
Australia,Oceania,2021-03-16,182437.0,,,12504.0,0.72,,,490.0
Australia,Oceania,2021-03-17,203557.0,,,13908.0,0.8,,,545.0
Australia,Oceania,2021-03-18,226057.0,,,14437.0,0.89,,,566.0
Australia,Oceania,2021-03-19,240754.0,,,15093.0,0.94,,,592.0
Australia,Oceania,2021-03-20,253831.0,,,13505.0,1.0,,,530.0
Australia,Oceania,2021-03-21,257019.0,,,13495.0,1.01,,,529.0
Australia,Oceania,2021-03-22,282184.0,,,16772.0,1.11,,,658.0
Australia,Oceania,2021-03-23,307525.0,,,17870.0,1.21,,,701.0
Australia,Oceania,2021-03-24,355254.0,,,21671.0,1.39,,,850.0
Australia,Oceania,2021-03-25,408410.0,,,26050.0,1.6,,,1022.0
Australia,Oceania,2021-03-26,460155.0,,,31343.0,1.8,,,1229.0
Australia,Oceania,2021-03-27,506465.0,,,36091.0,1.99,,,1415.0
Australia,Oceania,2021-03-28,511520.0,,,36357.0,2.01,,,1426.0
Australia,Oceania,2021-03-29,541761.0,,,37082.0,2.12,,,1454.0
Australia,Oceania,2021-03-30,597523.0,,,41428.0,2.34,,,1625.0
Australia,Oceania,2021-03-31,670349.0,,,45014.0,2.63,,,1765.0
Australia,Oceania,2021-04-01,744328.0,,,47988.0,2.92,,,1882.0
Australia,Oceania,2021-04-02,823611.0,,,51922.0,3.23,,,2036.0
Australia,Oceania,2021-04-03,828416.0,,,45993.0,3.25,,,1804.0
Australia,Oceania,2021-04-04,843182.0,,,47380.0,3.31,,,1858.0
Australia,Oceania,2021-04-05,844309.0,,,43221.0,3.31,,,1695.0
Australia,Oceania,2021-04-06,854983.0,,,36780.0,3.35,,,1442.0
Australia,Oceania,2021-04-07,920334.0,,,35712.0,3.61,,,1400.0
Australia,Oceania,2021-04-08,996145.0,,,35974.0,3.91,,,1411.0
Australia,Oceania,2021-04-09,1077511.0,,,36271.0,4.23,,,1422.0
Australia,Oceania,2021-04-10,1138866.0,,,44350.0,4.47,,,1739.0
Australia,Oceania,2021-04-11,1166568.0,,,46198.0,4.57,,,1812.0
Australia,Oceania,2021-04-12,1178302.0,,,47713.0,4.62,,,1871.0
Australia,Oceania,2021-04-13,1234681.0,,,54243.0,4.84,,,2127.0
Australia,Oceania,2021-04-14,1295672.0,,,53620.0,5.08,,,2103.0
Australia,Oceania,2021-04-15,1359665.0,,,51931.0,5.33,,,2037.0
Australia,Oceania,2021-04-16,1420577.0,,,49009.0,5.57,,,1922.0
Australia,Oceania,2021-04-17,1474558.0,,,47956.0,5.78,,,1881.0
Australia,Oceania,2021-04-18,1496912.0,,,47192.0,5.87,,,1851.0
Australia,Oceania,2021-04-19,1586556.0,,,58322.0,6.22,,,2287.0
Australia,Oceania,2021-04-20,1653286.0,,,59801.0,6.48,,,2345.0
Australia,Oceania,2021-04-21,1718107.0,,,60348.0,6.74,,,2367.0
Australia,Oceania,2021-04-22,1785338.0,,,60810.0,7.0,,,2385.0
Australia,Oceania,2021-04-23,1855601.0,,,62146.0,7.28,,,2437.0
Australia,Oceania,2021-04-24,1914047.0,,,62784.0,7.51,,,2462.0
Australia,Oceania,2021-04-25,1934077.0,,,62452.0,7.58,,,2449.0
Australia,Oceania,2021-04-26,1937485.0,,,50133.0,7.6,,,1966.0
Austria,Europe,2020-12-27,732.0,732.0,,,0.01,0.01,,
Austria,Europe,2020-12-28,2031.0,2031.0,,1299.0,0.02,0.02,,144.0
Austria,Europe,2020-12-29,3651.0,3651.0,,1460.0,0.04,0.04,,162.0
Austria,Europe,2020-12-30,5004.0,5004.0,,1424.0,0.06,0.06,,158.0
Austria,Europe,2020-12-31,5012.0,5012.0,,1070.0,0.06,0.06,,119.0
Austria,Europe,2021-01-01,5016.0,5016.0,,857.0,0.06,0.06,,95.0
Austria,Europe,2021-01-02,5022.0,5022.0,,715.0,0.06,0.06,,79.0
Austria,Europe,2021-01-03,5023.0,5023.0,,613.0,0.06,0.06,,68.0
Austria,Europe,2021-01-04,5142.0,5142.0,,444.0,0.06,0.06,,49.0
Austria,Europe,2021-01-05,6932.0,6932.0,,469.0,0.08,0.08,,52.0
Austria,Europe,2021-01-06,7765.0,7765.0,,394.0,0.09,0.09,,44.0
Austria,Europe,2021-01-07,10951.0,10951.0,,848.0,0.12,0.12,,94.0
Austria,Europe,2021-01-08,23927.0,23927.0,,2702.0,0.27,0.27,,300.0
Austria,Europe,2021-01-09,28334.0,28334.0,,3330.0,0.31,0.31,,370.0
